Date,Close,Open,High,Low,Vol.,Change %
"Jan 23, 1990",64.79,64.79,64.79,64.79,0,0.93%
"Jan 24, 1990",64.93,64.93,64.93,64.93,0,0.22%
"Jan 25, 1990",64.29,64.29,64.29,64.29,0,-0.99%
"Jan 26, 1990",64.34,64.34,64.34,64.34,0,0.08%
"Jan 29, 1990",64.35,64.35,64.35,64.35,0,0.02%
"Jan 30, 1990",64.26,64.26,64.26,64.26,0,-0.14%
"Jan 31, 1990",65.28,65.28,65.28,65.28,0,1.59%
"Feb 01, 1990",65.04,65.04,65.04,65.04,0,-0.37%
"Feb 02, 1990",65.35,65.35,65.35,65.35,0,0.48%
"Feb 05, 1990",66.1,66.1,66.1,66.1,0,1.15%
"Feb 06, 1990",66.4,66.4,66.4,66.4,0,0.45%
"Feb 07, 1990",67.93,67.93,67.93,67.93,0,2.30%
"Feb 08, 1990",67.83,67.83,67.83,67.83,0,-0.15%
"Feb 09, 1990",67.84,67.84,67.84,67.84,0,0.01%
"Feb 12, 1990",66.88,66.88,66.88,66.88,0,-1.42%
"Feb 13, 1990",67.68,67.68,67.68,67.68,0,1.20%
"Feb 14, 1990",68.02,68.02,68.02,68.02,0,0.50%
"Feb 15, 1990",68.13,68.13,68.13,68.13,0,0.16%
"Feb 16, 1990",67.18,67.18,67.18,67.18,0,-1.39%
"Feb 20, 1990",66.31,66.31,66.31,66.31,0,-1.30%
"Feb 21, 1990",66.78,66.78,66.78,66.78,0,0.71%
"Feb 22, 1990",66.11,66.11,66.11,66.11,0,-1.00%
"Feb 23, 1990",65.61,65.61,65.61,65.61,0,-0.76%
"Feb 26, 1990",66.67,66.67,66.67,66.67,0,1.62%
"Feb 27, 1990",66.85,66.85,66.85,66.85,0,0.27%
"Feb 28, 1990",67.64,67.64,67.64,67.64,0,1.18%
"Mar 01, 1990",67.48,67.48,67.48,67.48,0,-0.24%
"Mar 02, 1990",68.43,68.43,68.43,68.43,0,1.41%
"Mar 05, 1990",68.36,68.36,68.36,68.36,0,-0.10%
"Mar 06, 1990",69.03,69.03,69.03,69.03,0,0.98%
"Mar 07, 1990",69.25,69.25,69.25,69.25,0,0.32%
"Mar 08, 1990",70.45,70.45,70.45,70.45,0,1.73%
"Mar 09, 1990",70.22,70.22,70.22,70.22,0,-0.33%
"Mar 12, 1990",70.57,70.57,70.57,70.57,0,0.50%
"Mar 13, 1990",70.13,70.13,70.13,70.13,0,-0.62%
"Mar 14, 1990",70.08,70.08,70.08,70.08,0,-0.07%
"Mar 15, 1990",70.58,70.58,70.58,70.58,0,0.71%
"Mar 16, 1990",72.04,72.04,72.04,72.04,0,2.07%
"Mar 19, 1990",73.33,73.33,73.33,73.33,0,1.79%
"Mar 20, 1990",72.58,72.58,72.58,72.58,0,-1.02%
"Mar 21, 1990",71.99,71.99,71.99,71.99,0,-0.81%
"Mar 22, 1990",70.98,70.98,70.98,70.98,0,-1.40%
"Mar 23, 1990",70.8,70.8,70.8,70.8,0,-0.25%
"Mar 26, 1990",70.62,70.62,70.62,70.62,0,-0.25%
"Mar 27, 1990",70.97,70.97,70.97,70.97,0,0.50%
"Mar 28, 1990",70.58,70.58,70.58,70.58,0,-0.55%
"Mar 29, 1990",70.54,70.54,70.54,70.54,0,-0.06%
"Mar 30, 1990",70.16,70.16,70.16,70.16,0,-0.54%
"Apr 02, 1990",70.14,70.14,70.14,70.14,0,-0.03%
"Apr 03, 1990",71.15,71.15,71.15,71.15,0,1.44%
"Apr 04, 1990",70.76,70.76,70.76,70.76,0,-0.55%
"Apr 05, 1990",70.04,70.04,70.04,70.04,0,-1.02%
"Apr 06, 1990",69.38,69.38,69.38,69.38,0,-0.94%
"Apr 09, 1990",69.29,69.29,69.29,69.29,0,-0.13%
"Apr 10, 1990",70.18,70.18,70.18,70.18,0,1.28%
"Apr 11, 1990",70.7,70.7,70.7,70.7,0,0.74%
"Apr 12, 1990",70.86,70.86,70.86,70.86,0,0.23%
"Apr 16, 1990",71.78,71.78,71.78,71.78,0,1.30%
"Apr 17, 1990",71.48,71.48,71.48,71.48,0,-0.42%
"Apr 18, 1990",70.37,70.37,70.37,70.37,0,-1.55%
"Apr 19, 1990",69.95,69.95,69.95,69.95,0,-0.60%
"Apr 20, 1990",69.84,69.84,69.84,69.84,0,-0.16%
"Apr 23, 1990",69.38,69.38,69.38,69.38,0,-0.66%
"Apr 24, 1990",69.1,69.1,69.1,69.1,0,-0.40%
"Apr 25, 1990",69.58,69.58,69.58,69.58,0,0.69%
"Apr 26, 1990",69.55,69.55,69.55,69.55,0,-0.04%
"Apr 27, 1990",68.58,68.58,68.58,68.58,0,-1.39%
"Apr 30, 1990",69.51,69.51,69.51,69.51,0,1.36%
"May 01, 1990",69.34,69.34,69.34,69.34,0,-0.24%
"May 02, 1990",70.14,70.14,70.14,70.14,0,1.15%
"May 03, 1990",70.55,70.55,70.55,70.55,0,0.58%
"May 04, 1990",71.41,71.41,71.41,71.41,0,1.22%
"May 07, 1990",71.99,71.99,71.99,71.99,0,0.81%
"May 08, 1990",72.17,72.17,72.17,72.17,0,0.25%
"May 09, 1990",72.31,72.31,72.31,72.31,0,0.19%
"May 10, 1990",72.95,72.95,72.95,72.95,0,0.89%
"May 11, 1990",74.23,74.23,74.23,74.23,0,1.75%
"May 14, 1990",74.63,74.63,74.63,74.63,0,0.54%
"May 15, 1990",75.05,75.05,75.05,75.05,0,0.56%
"May 16, 1990",74.79,74.79,74.79,74.79,0,-0.35%
"May 17, 1990",75.08,75.08,75.08,75.08,0,0.39%
"May 18, 1990",74.92,74.92,74.92,74.92,0,-0.21%
"May 21, 1990",75.94,75.94,75.94,75.94,0,1.36%
"May 22, 1990",76.41,76.41,76.41,76.41,0,0.62%
"May 23, 1990",77.51,77.51,77.51,77.51,0,1.44%
"May 24, 1990",77.78,77.78,77.78,77.78,0,0.35%
"May 25, 1990",76.38,76.38,76.38,76.38,0,-1.80%
"May 29, 1990",78.21,78.21,78.21,78.21,0,2.40%
"May 30, 1990",78.32,78.32,78.32,78.32,0,0.14%
"May 31, 1990",78.17,78.17,78.17,78.17,0,-0.19%
"Jun 01, 1990",77.87,77.87,77.87,77.87,0,-0.38%
"Jun 04, 1990",78.78,78.78,78.78,78.78,0,1.17%
"Jun 05, 1990",78.49,78.49,78.49,78.49,0,-0.37%
"Jun 06, 1990",78.52,78.52,78.52,78.52,0,0.04%
"Jun 07, 1990",78.42,78.42,78.42,78.42,0,-0.13%
"Jun 08, 1990",77.3,77.3,77.3,77.3,0,-1.43%
"Jun 11, 1990",77.84,77.84,77.84,77.84,0,0.70%
"Jun 12, 1990",78.59,78.59,78.59,78.59,0,0.96%
"Jun 13, 1990",78.7,78.7,78.7,78.7,0,0.14%
"Jun 14, 1990",78.45,78.45,78.45,78.45,0,-0.32%
"Jun 15, 1990",78.23,78.23,78.23,78.23,0,-0.28%
"Jun 18, 1990",76.87,76.87,76.87,76.87,0,-1.74%
"Jun 19, 1990",77.03,77.03,77.03,77.03,0,0.21%
"Jun 20, 1990",77.01,77.01,77.01,77.01,0,-0.03%
"Jun 21, 1990",77.46,77.46,77.46,77.46,0,0.58%
"Jun 22, 1990",75.89,75.89,75.89,75.89,0,-2.03%
"Jun 25, 1990",75.54,75.54,75.54,75.54,0,-0.46%
"Jun 26, 1990",75.18,75.18,75.18,75.18,0,-0.48%
"Jun 27, 1990",75.87,75.87,75.87,75.87,0,0.92%
"Jun 28, 1990",76.38,76.38,76.38,76.38,0,0.67%
"Jun 29, 1990",76.71,76.71,76.71,76.71,0,0.43%
"Jul 02, 1990",77.45,77.45,77.45,77.45,0,0.96%
"Jul 03, 1990",77.06,77.06,77.06,77.06,0,-0.50%
"Jul 05, 1990",76.47,76.47,76.47,76.47,0,-0.77%
"Jul 06, 1990",76.89,76.89,76.89,76.89,0,0.55%
"Jul 09, 1990",77.55,77.55,77.55,77.55,0,0.86%
"Jul 10, 1990",77.06,77.06,77.06,77.06,0,-0.63%
"Jul 11, 1990",77.85,77.85,77.85,77.85,0,1.03%
"Jul 12, 1990",77.87,77.87,77.87,77.87,0,0.03%
"Jul 13, 1990",78.08,78.08,78.08,78.08,0,0.27%
"Jul 16, 1990",78.92,78.92,78.92,78.92,0,1.08%
"Jul 17, 1990",77.99,77.99,77.99,77.99,0,-1.18%
"Jul 18, 1990",77.12,77.12,77.12,77.12,0,-1.12%
"Jul 19, 1990",76.49,76.49,76.49,76.49,0,-0.82%
"Jul 20, 1990",74.31,74.31,74.31,74.31,0,-2.85%
"Jul 23, 1990",72.95,72.95,72.95,72.95,0,-1.83%
"Jul 24, 1990",72.04,72.04,72.04,72.04,0,-1.25%
"Jul 25, 1990",72.45,72.45,72.45,72.45,0,0.57%
"Jul 26, 1990",71.76,71.76,71.76,71.76,0,-0.95%
"Jul 27, 1990",70.84,70.84,70.84,70.84,0,-1.28%
"Jul 30, 1990",71.1,71.1,71.1,71.1,0,0.37%
"Jul 31, 1990",71.03,71.03,71.03,71.03,0,-0.10%
"Aug 01, 1990",70.57,70.57,70.57,70.57,0,-0.65%
"Aug 02, 1990",69.2,69.2,69.2,69.2,0,-1.94%
"Aug 03, 1990",67.57,67.57,67.57,67.57,0,-2.36%
"Aug 06, 1990",64.89,64.89,64.89,64.89,0,-3.97%
"Aug 07, 1990",64.92,64.92,64.92,64.92,0,0.05%
"Aug 08, 1990",65.39,65.39,65.39,65.39,0,0.72%
"Aug 09, 1990",65.33,65.33,65.33,65.33,0,-0.09%
"Aug 10, 1990",64.63,64.63,64.63,64.63,0,-1.07%
"Aug 13, 1990",65.57,65.57,65.57,65.57,0,1.45%
"Aug 14, 1990",65.46,65.46,65.46,65.46,0,-0.17%
"Aug 15, 1990",65.49,65.49,65.49,65.49,0,0.05%
"Aug 16, 1990",64.16,64.16,64.16,64.16,0,-2.03%
"Aug 17, 1990",62.53,62.53,62.53,62.53,0,-2.54%
"Aug 20, 1990",62.27,62.27,62.27,62.27,0,-0.42%
"Aug 21, 1990",61.03,61.03,61.03,61.03,0,-1.99%
"Aug 22, 1990",60.34,60.34,60.34,60.34,0,-1.13%
"Aug 23, 1990",59.29,59.29,59.29,59.29,0,-1.74%
"Aug 24, 1990",61.4,61.4,61.4,61.4,0,3.56%
"Aug 27, 1990",63.66,63.66,63.66,63.66,0,3.68%
"Aug 28, 1990",63.41,63.41,63.41,63.41,0,-0.39%
"Aug 29, 1990",63.33,63.33,63.33,63.33,0,-0.13%
"Aug 30, 1990",61.8,61.8,61.8,61.8,0,-2.42%
"Aug 31, 1990",62.15,62.15,62.15,62.15,0,0.57%
"Sep 04, 1990",62.49,62.49,62.49,62.49,0,0.55%
"Sep 05, 1990",61.9,61.9,61.9,61.9,0,-0.94%
"Sep 06, 1990",60.99,60.99,60.99,60.99,0,-1.47%
"Sep 07, 1990",61.89,61.89,61.89,61.89,0,1.48%
"Sep 10, 1990",61.83,61.83,61.83,61.83,0,-0.10%
"Sep 11, 1990",61.79,61.79,61.79,61.79,0,-0.06%
"Sep 12, 1990",61.91,61.91,61.91,61.91,0,0.19%
"Sep 13, 1990",60.59,60.59,60.59,60.59,0,-2.13%
"Sep 14, 1990",60.14,60.14,60.14,60.14,0,-0.74%
"Sep 17, 1990",60.22,60.22,60.22,60.22,0,0.13%
"Sep 18, 1990",60.8,60.8,60.8,60.8,0,0.96%
"Sep 19, 1990",61.11,61.11,61.11,61.11,0,0.51%
"Sep 20, 1990",60.05,60.05,60.05,60.05,0,-1.73%
"Sep 21, 1990",59.61,59.61,59.61,59.61,0,-0.73%
"Sep 24, 1990",58.28,58.28,58.28,58.28,0,-2.23%
"Sep 25, 1990",59.37,59.37,59.37,59.37,0,1.87%
"Sep 26, 1990",58.49,58.49,58.49,58.49,0,-1.48%
"Sep 27, 1990",57.69,57.69,57.69,57.69,0,-1.37%
"Sep 28, 1990",59.51,59.51,59.51,59.51,0,3.15%
"Oct 01, 1990",60.65,60.65,60.65,60.65,0,1.92%
"Oct 02, 1990",60.22,60.22,60.22,60.22,0,-0.71%
"Oct 03, 1990",59.15,59.15,59.15,59.15,0,-1.78%
"Oct 04, 1990",58.56,58.56,58.56,58.56,0,-1.00%
"Oct 05, 1990",58.74,58.74,58.74,58.74,0,0.31%
"Oct 08, 1990",59.25,59.25,59.25,59.25,0,0.87%
"Oct 09, 1990",56.62,56.62,56.62,56.62,0,-4.44%
"Oct 10, 1990",55.63,55.63,55.63,55.63,0,-1.75%
"Oct 11, 1990",54.63,54.63,54.63,54.63,0,-1.80%
"Oct 12, 1990",54.62,54.62,54.62,54.62,0,-0.02%
"Oct 15, 1990",54.47,54.47,54.47,54.47,0,-0.27%
"Oct 16, 1990",54.22,54.22,54.22,54.22,0,-0.46%
"Oct 17, 1990",54.79,54.79,54.79,54.79,0,1.05%
"Oct 18, 1990",57.3,57.3,57.3,57.3,0,4.58%
"Oct 19, 1990",58.45,58.45,58.45,58.45,0,2.01%
"Oct 22, 1990",58.65,58.65,58.65,58.65,0,0.34%
"Oct 23, 1990",58.48,58.48,58.48,58.48,0,-0.29%
"Oct 24, 1990",59.18,59.18,59.18,59.18,0,1.20%
"Oct 25, 1990",58.61,58.61,58.61,58.61,0,-0.96%
"Oct 26, 1990",57.47,57.47,57.47,57.47,0,-1.95%
"Oct 29, 1990",56.81,56.81,56.81,56.81,0,-1.15%
"Oct 30, 1990",57.22,57.22,57.22,57.22,0,0.72%
"Oct 31, 1990",57.04,57.04,57.04,57.04,0,-0.31%
"Nov 01, 1990",57.94,57.94,57.94,57.94,0,1.58%
"Nov 02, 1990",58.86,58.86,58.86,58.86,0,1.59%
"Nov 05, 1990",59.3,59.3,59.3,59.3,0,0.75%
"Nov 06, 1990",58.92,58.92,58.92,58.92,0,-0.64%
"Nov 07, 1990",57.81,57.81,57.81,57.81,0,-1.88%
"Nov 08, 1990",58.6,58.6,58.6,58.6,0,1.37%
"Nov 09, 1990",59.93,59.93,59.93,59.93,0,2.27%
"Nov 12, 1990",61.66,61.66,61.66,61.66,0,2.89%
"Nov 13, 1990",61.27,61.27,61.27,61.27,0,-0.63%
"Nov 14, 1990",62.12,62.12,62.12,62.12,0,1.39%
"Nov 15, 1990",61.2,61.2,61.2,61.2,0,-1.48%
"Nov 16, 1990",61.75,61.75,61.75,61.75,0,0.90%
"Nov 19, 1990",62.32,62.32,62.32,62.32,0,0.92%
"Nov 20, 1990",61.39,61.39,61.39,61.39,0,-1.49%
"Nov 21, 1990",61.69,61.69,61.69,61.69,0,0.49%
"Nov 23, 1990",61.16,61.16,61.16,61.16,0,-0.86%
"Nov 26, 1990",61.6,61.6,61.6,61.6,0,0.72%
"Nov 27, 1990",62.17,62.17,62.17,62.17,0,0.93%
"Nov 28, 1990",62,62,62,62,0,-0.27%
"Nov 29, 1990",61.95,61.95,61.95,61.95,0,-0.08%
"Nov 30, 1990",62.49,62.49,62.49,62.49,0,0.87%
"Dec 03, 1990",64.11,64.11,64.11,64.11,0,2.59%
"Dec 04, 1990",64.92,64.92,64.92,64.92,0,1.26%
"Dec 05, 1990",65.9,65.9,65.9,65.9,0,1.51%
"Dec 06, 1990",65.01,65.01,65.01,65.01,0,-1.35%
"Dec 07, 1990",65.14,65.14,65.14,65.14,0,0.20%
"Dec 10, 1990",65.34,65.34,65.34,65.34,0,0.31%
"Dec 11, 1990",64.32,64.32,64.32,64.32,0,-1.56%
"Dec 12, 1990",65.42,65.42,65.42,65.42,0,1.71%
"Dec 13, 1990",64.68,64.68,64.68,64.68,0,-1.13%
"Dec 14, 1990",63.72,63.72,63.72,63.72,0,-1.48%
"Dec 17, 1990",63.79,63.79,63.79,63.79,0,0.11%
"Dec 18, 1990",64.81,64.81,64.81,64.81,0,1.60%
"Dec 19, 1990",64.89,64.89,64.89,64.89,0,0.12%
"Dec 20, 1990",65.38,65.38,65.38,65.38,0,0.76%
"Dec 21, 1990",65.91,65.91,65.91,65.91,0,0.81%
"Dec 24, 1990",65.58,65.58,65.58,65.58,0,-0.50%
"Dec 26, 1990",65.5,65.5,65.5,65.5,0,-0.12%
"Dec 27, 1990",65.1,65.1,65.1,65.1,0,-0.61%
"Dec 28, 1990",65.11,65.11,65.11,65.11,0,0.02%
"Dec 31, 1990",65.1,65.1,65.1,65.1,0,-0.02%
"Jan 02, 1991",64.91,64.91,64.91,64.91,0,-0.29%
"Jan 03, 1991",64.64,64.64,64.64,64.64,0,-0.42%
"Jan 04, 1991",64.49,64.49,64.49,64.49,0,-0.23%
"Jan 07, 1991",63.56,63.56,63.56,63.56,0,-1.44%
"Jan 08, 1991",63,63,63,63,0,-0.88%
"Jan 09, 1991",62.22,62.22,62.22,62.22,0,-1.24%
"Jan 10, 1991",62.97,62.97,62.97,62.97,0,1.21%
"Jan 11, 1991",62.86,62.86,62.86,62.86,0,-0.17%
"Jan 14, 1991",62.02,62.02,62.02,62.02,0,-1.34%
"Jan 15, 1991",62.62,62.62,62.62,62.62,0,0.97%
"Jan 16, 1991",64.47,64.47,64.47,64.47,0,2.95%
"Jan 17, 1991",67.19,67.19,67.19,67.19,0,4.22%
"Jan 18, 1991",68.5,68.5,68.5,68.5,0,1.95%
"Jan 21, 1991",69.21,69.21,69.21,69.21,0,1.04%
"Jan 22, 1991",68.3,68.3,68.3,68.3,0,-1.31%
"Jan 23, 1991",68.71,68.71,68.71,68.71,0,0.60%
"Jan 24, 1991",69.83,69.83,69.83,69.83,0,1.63%
"Jan 25, 1991",70.22,70.22,70.22,70.22,0,0.56%
"Jan 28, 1991",71.12,71.12,71.12,71.12,0,1.28%
"Jan 29, 1991",71.6,71.6,71.6,71.6,0,0.67%
"Jan 30, 1991",73.2,73.2,73.2,73.2,0,2.23%
"Jan 31, 1991",73.54,73.54,73.54,73.54,0,0.46%
"Feb 01, 1991",73.44,73.44,73.44,73.44,0,-0.14%
"Feb 04, 1991",74.13,74.13,74.13,74.13,0,0.94%
"Feb 05, 1991",74.97,74.97,74.97,74.97,0,1.13%
"Feb 06, 1991",76.06,76.06,76.06,76.06,0,1.45%
"Feb 07, 1991",75.29,75.29,75.29,75.29,0,-1.01%
"Feb 08, 1991",76.03,76.03,76.03,76.03,0,0.98%
"Feb 11, 1991",77.85,77.85,77.85,77.85,0,2.39%
"Feb 12, 1991",77.53,77.53,77.53,77.53,0,-0.41%
"Feb 13, 1991",78.67,78.67,78.67,78.67,0,1.47%
"Feb 14, 1991",77.88,77.88,77.88,77.88,0,-1.00%
"Feb 15, 1991",79.17,79.17,79.17,79.17,0,1.66%
"Feb 19, 1991",80.89,80.89,80.89,80.89,0,2.17%
"Feb 20, 1991",80.4,80.4,80.4,80.4,0,-0.61%
"Feb 21, 1991",79.54,79.54,79.54,79.54,0,-1.07%
"Feb 22, 1991",79.01,79.01,79.01,79.01,0,-0.67%
"Feb 25, 1991",79.18,79.18,79.18,79.18,0,0.22%
"Feb 26, 1991",77.44,77.44,77.44,77.44,0,-2.20%
"Feb 27, 1991",77.86,77.86,77.86,77.86,0,0.54%
"Feb 28, 1991",77.03,77.03,77.03,77.03,0,-1.07%
"Mar 01, 1991",78.02,78.02,78.02,78.02,0,1.29%
"Mar 04, 1991",78.04,78.04,78.04,78.04,0,0.03%
"Mar 05, 1991",80.74,80.74,80.74,80.74,0,3.46%
"Mar 06, 1991",80.88,80.88,80.88,80.88,0,0.17%
"Mar 07, 1991",81.31,81.31,81.31,81.31,0,0.53%
"Mar 08, 1991",80.84,80.84,80.84,80.84,0,-0.58%
"Mar 11, 1991",78.99,78.99,78.99,78.99,0,-2.29%
"Mar 12, 1991",77.7,77.7,77.7,77.7,0,-1.63%
"Mar 13, 1991",79.43,79.43,79.43,79.43,0,2.23%
"Mar 14, 1991",78.61,78.61,78.61,78.61,0,-1.03%
"Mar 15, 1991",77.88,77.88,77.88,77.88,0,-0.93%
"Mar 18, 1991",78.23,78.23,78.23,78.23,0,0.45%
"Mar 19, 1991",73.66,73.66,73.66,73.66,0,-5.84%
"Mar 20, 1991",73.11,73.11,73.11,73.11,0,-0.75%
"Mar 21, 1991",71.96,71.96,71.96,71.96,0,-1.57%
"Mar 22, 1991",71.92,71.92,71.92,71.92,0,-0.06%
"Mar 25, 1991",72.78,72.78,72.78,72.78,0,1.20%
"Mar 26, 1991",74.14,74.14,74.14,74.14,0,1.87%
"Mar 27, 1991",74.24,74.24,74.24,74.24,0,0.13%
"Mar 28, 1991",74.27,74.27,74.27,74.27,0,0.04%
"Apr 01, 1991",73.22,73.22,73.22,73.22,0,-1.41%
"Apr 02, 1991",74.45,74.45,74.45,74.45,0,1.68%
"Apr 03, 1991",74.71,74.71,74.71,74.71,0,0.35%
"Apr 04, 1991",75.21,75.21,75.21,75.21,0,0.67%
"Apr 05, 1991",74.13,74.13,74.13,74.13,0,-1.44%
"Apr 08, 1991",74.65,74.65,74.65,74.65,0,0.70%
"Apr 09, 1991",73.41,73.41,73.41,73.41,0,-1.66%
"Apr 10, 1991",74.05,74.05,74.05,74.05,0,0.87%
"Apr 11, 1991",74.97,74.97,74.97,74.97,0,1.24%
"Apr 12, 1991",75.12,75.12,75.12,75.12,0,0.20%
"Apr 15, 1991",73.96,73.96,73.96,73.96,0,-1.54%
"Apr 16, 1991",75.34,75.34,75.34,75.34,0,1.87%
"Apr 17, 1991",75.85,75.85,75.85,75.85,0,0.68%
"Apr 18, 1991",75.71,75.71,75.71,75.71,0,-0.18%
"Apr 19, 1991",75.09,75.09,75.09,75.09,0,-0.82%
"Apr 22, 1991",74.77,74.77,74.77,74.77,0,-0.43%
"Apr 23, 1991",75.22,75.22,75.22,75.22,0,0.60%
"Apr 24, 1991",75.71,75.71,75.71,75.71,0,0.65%
"Apr 25, 1991",74.6,74.6,74.6,74.6,0,-1.47%
"Apr 26, 1991",74.18,74.18,74.18,74.18,0,-0.56%
"Apr 29, 1991",72.75,72.75,72.75,72.75,0,-1.93%
"Apr 30, 1991",71.66,71.66,71.66,71.66,0,-1.50%
"May 01, 1991",71.08,71.08,71.08,71.08,0,-0.81%
"May 02, 1991",71.68,71.68,71.68,71.68,0,0.84%
"May 03, 1991",70.86,70.86,70.86,70.86,0,-1.14%
"May 06, 1991",70.98,70.98,70.98,70.98,0,0.17%
"May 07, 1991",70.27,70.27,70.27,70.27,0,-1.00%
"May 08, 1991",71.22,71.22,71.22,71.22,0,1.35%
"May 09, 1991",73.05,73.05,73.05,73.05,0,2.57%
"May 10, 1991",71.77,71.77,71.77,71.77,0,-1.75%
"May 13, 1991",72.74,72.74,72.74,72.74,0,1.35%
"May 14, 1991",72.21,72.21,72.21,72.21,0,-0.73%
"May 15, 1991",69.3,69.3,69.3,69.3,0,-4.03%
"May 16, 1991",69.93,69.93,69.93,69.93,0,0.91%
"May 17, 1991",69.82,69.82,69.82,69.82,0,-0.16%
"May 20, 1991",69.2,69.2,69.2,69.2,0,-0.89%
"May 21, 1991",68.87,68.87,68.87,68.87,0,-0.48%
"May 22, 1991",70.57,70.57,70.57,70.57,0,2.47%
"May 23, 1991",70.92,70.92,70.92,70.92,0,0.50%
"May 24, 1991",71.42,71.42,71.42,71.42,0,0.71%
"May 28, 1991",72.17,72.17,72.17,72.17,0,1.05%
"May 29, 1991",72.09,72.09,72.09,72.09,0,-0.11%
"May 30, 1991",72.57,72.57,72.57,72.57,0,0.67%
"May 31, 1991",73.95,73.95,73.95,73.95,0,1.90%
"Jun 03, 1991",74.18,74.18,74.18,74.18,0,0.31%
"Jun 04, 1991",73.86,73.86,73.86,73.86,0,-0.43%
"Jun 05, 1991",72.6,72.6,72.6,72.6,0,-1.71%
"Jun 06, 1991",72.19,72.19,72.19,72.19,0,-0.56%
"Jun 07, 1991",71.18,71.18,71.18,71.18,0,-1.40%
"Jun 10, 1991",70.91,70.91,70.91,70.91,0,-0.38%
"Jun 11, 1991",71.04,71.04,71.04,71.04,0,0.18%
"Jun 12, 1991",70.16,70.16,70.16,70.16,0,-1.24%
"Jun 13, 1991",69.91,69.91,69.91,69.91,0,-0.36%
"Jun 14, 1991",70.03,70.03,70.03,70.03,0,0.17%
"Jun 17, 1991",69.69,69.69,69.69,69.69,0,-0.49%
"Jun 18, 1991",69.84,69.84,69.84,69.84,0,0.22%
"Jun 19, 1991",69.53,69.53,69.53,69.53,0,-0.44%
"Jun 20, 1991",68.89,68.89,68.89,68.89,0,-0.92%
"Jun 21, 1991",68.92,68.92,68.92,68.92,0,0.04%
"Jun 24, 1991",67.45,67.45,67.45,67.45,0,-2.13%
"Jun 25, 1991",67.91,67.91,67.91,67.91,0,0.68%
"Jun 26, 1991",68.25,68.25,68.25,68.25,0,0.50%
"Jun 27, 1991",67.93,67.93,67.93,67.93,0,-0.47%
"Jun 28, 1991",67.64,67.64,67.64,67.64,0,-0.43%
"Jul 01, 1991",68.59,68.59,68.59,68.59,0,1.40%
"Jul 02, 1991",68.34,68.34,68.34,68.34,0,-0.36%
"Jul 03, 1991",67.64,67.64,67.64,67.64,0,-1.02%
"Jul 05, 1991",67.98,67.98,67.98,67.98,0,0.50%
"Jul 08, 1991",69.5,69.5,69.5,69.5,0,2.24%
"Jul 09, 1991",69.33,69.33,69.33,69.33,0,-0.24%
"Jul 10, 1991",69.17,69.17,69.17,69.17,0,-0.23%
"Jul 11, 1991",68.94,68.94,68.94,68.94,0,-0.33%
"Jul 12, 1991",69.6,69.6,69.6,69.6,0,0.96%
"Jul 15, 1991",70.16,70.16,70.16,70.16,0,0.80%
"Jul 16, 1991",68.96,68.96,68.96,68.96,0,-1.71%
"Jul 17, 1991",68.57,68.57,68.57,68.57,0,-0.57%
"Jul 18, 1991",69.62,69.62,69.62,69.62,0,1.53%
"Jul 19, 1991",70.25,70.25,70.25,70.25,0,0.90%
"Jul 22, 1991",70.15,70.15,70.15,70.15,0,-0.14%
"Jul 23, 1991",69.12,69.12,69.12,69.12,0,-1.47%
"Jul 24, 1991",69.1,69.1,69.1,69.1,0,-0.03%
"Jul 25, 1991",69.68,69.68,69.68,69.68,0,0.84%
"Jul 26, 1991",69.53,69.53,69.53,69.53,0,-0.22%
"Jul 29, 1991",70,70,70,70,0,0.68%
"Jul 30, 1991",70.32,70.32,70.32,70.32,0,0.46%
"Jul 31, 1991",70.29,70.29,70.29,70.29,0,-0.04%
"Aug 01, 1991",70.94,70.94,70.94,70.94,0,0.92%
"Aug 02, 1991",70.83,70.83,70.83,70.83,0,-0.16%
"Aug 05, 1991",70.36,70.36,70.36,70.36,0,-0.66%
"Aug 06, 1991",70.9,70.9,70.9,70.9,0,0.77%
"Aug 07, 1991",70.14,70.14,70.14,70.14,0,-1.07%
"Aug 08, 1991",69.87,69.87,69.87,69.87,0,-0.38%
"Aug 09, 1991",69.37,69.37,69.37,69.37,0,-0.72%
"Aug 12, 1991",69.51,69.51,69.51,69.51,0,0.20%
"Aug 13, 1991",70.01,70.01,70.01,70.01,0,0.72%
"Aug 14, 1991",70.4,70.4,70.4,70.4,0,0.56%
"Aug 15, 1991",69.92,69.92,69.92,69.92,0,-0.68%
"Aug 16, 1991",68.44,68.44,68.44,68.44,0,-2.12%
"Aug 19, 1991",66.84,66.84,66.84,66.84,0,-2.34%
"Aug 20, 1991",67.33,67.33,67.33,67.33,0,0.73%
"Aug 21, 1991",68.81,68.81,68.81,68.81,0,2.20%
"Aug 22, 1991",68.58,68.58,68.58,68.58,0,-0.33%
"Aug 23, 1991",69.06,69.06,69.06,69.06,0,0.70%
"Aug 26, 1991",69.16,69.16,69.16,69.16,0,0.14%
"Aug 27, 1991",69.43,69.43,69.43,69.43,0,0.39%
"Aug 28, 1991",69.36,69.36,69.36,69.36,0,-0.10%
"Aug 29, 1991",69.85,69.85,69.85,69.85,0,0.71%
"Aug 30, 1991",69.85,69.85,69.85,69.85,0,0.00%
"Sep 03, 1991",69.78,69.78,69.78,69.78,0,-0.10%
