,Date,Close,Open,High,Low,Vol.,Change %
383,"Mar 19, 1991",73.66,73.66,73.66,73.66,0,-5.84%
384,"Mar 20, 1991",73.11,73.11,73.11,73.11,0,-0.75%
385,"Mar 21, 1991",71.96,71.96,71.96,71.96,0,-1.57%
386,"Mar 22, 1991",71.92,71.92,71.92,71.92,0,-0.06%
387,"Mar 25, 1991",72.78,72.78,72.78,72.78,0,1.20%
388,"Mar 26, 1991",74.14,74.14,74.14,74.14,0,1.87%
389,"Mar 27, 1991",74.24,74.24,74.24,74.24,0,0.13%
390,"Mar 28, 1991",74.27,74.27,74.27,74.27,0,0.04%
391,"Apr 01, 1991",73.22,73.22,73.22,73.22,0,-1.41%
392,"Apr 02, 1991",74.45,74.45,74.45,74.45,0,1.68%
393,"Apr 03, 1991",74.71,74.71,74.71,74.71,0,0.35%
394,"Apr 04, 1991",75.21,75.21,75.21,75.21,0,0.67%
395,"Apr 05, 1991",74.13,74.13,74.13,74.13,0,-1.44%
396,"Apr 08, 1991",74.65,74.65,74.65,74.65,0,0.70%
397,"Apr 09, 1991",73.41,73.41,73.41,73.41,0,-1.66%
398,"Apr 10, 1991",74.05,74.05,74.05,74.05,0,0.87%
399,"Apr 11, 1991",74.97,74.97,74.97,74.97,0,1.24%
400,"Apr 12, 1991",75.12,75.12,75.12,75.12,0,0.20%
401,"Apr 15, 1991",73.96,73.96,73.96,73.96,0,-1.54%
402,"Apr 16, 1991",75.34,75.34,75.34,75.34,0,1.87%
403,"Apr 17, 1991",75.85,75.85,75.85,75.85,0,0.68%
404,"Apr 18, 1991",75.71,75.71,75.71,75.71,0,-0.18%
405,"Apr 19, 1991",75.09,75.09,75.09,75.09,0,-0.82%
406,"Apr 22, 1991",74.77,74.77,74.77,74.77,0,-0.43%
407,"Apr 23, 1991",75.22,75.22,75.22,75.22,0,0.60%
408,"Apr 24, 1991",75.71,75.71,75.71,75.71,0,0.65%
409,"Apr 25, 1991",74.6,74.6,74.6,74.6,0,-1.47%
410,"Apr 26, 1991",74.18,74.18,74.18,74.18,0,-0.56%
411,"Apr 29, 1991",72.75,72.75,72.75,72.75,0,-1.93%
412,"Apr 30, 1991",71.66,71.66,71.66,71.66,0,-1.50%
413,"May 01, 1991",71.08,71.08,71.08,71.08,0,-0.81%
414,"May 02, 1991",71.68,71.68,71.68,71.68,0,0.84%
415,"May 03, 1991",70.86,70.86,70.86,70.86,0,-1.14%
416,"May 06, 1991",70.98,70.98,70.98,70.98,0,0.17%
417,"May 07, 1991",70.27,70.27,70.27,70.27,0,-1.00%
418,"May 08, 1991",71.22,71.22,71.22,71.22,0,1.35%
419,"May 09, 1991",73.05,73.05,73.05,73.05,0,2.57%
420,"May 10, 1991",71.77,71.77,71.77,71.77,0,-1.75%
421,"May 13, 1991",72.74,72.74,72.74,72.74,0,1.35%
422,"May 14, 1991",72.21,72.21,72.21,72.21,0,-0.73%
423,"May 15, 1991",69.3,69.3,69.3,69.3,0,-4.03%
424,"May 16, 1991",69.93,69.93,69.93,69.93,0,0.91%
425,"May 17, 1991",69.82,69.82,69.82,69.82,0,-0.16%
426,"May 20, 1991",69.2,69.2,69.2,69.2,0,-0.89%
427,"May 21, 1991",68.87,68.87,68.87,68.87,0,-0.48%
428,"May 22, 1991",70.57,70.57,70.57,70.57,0,2.47%
429,"May 23, 1991",70.92,70.92,70.92,70.92,0,0.50%
430,"May 24, 1991",71.42,71.42,71.42,71.42,0,0.71%
431,"May 28, 1991",72.17,72.17,72.17,72.17,0,1.05%
432,"May 29, 1991",72.09,72.09,72.09,72.09,0,-0.11%
433,"May 30, 1991",72.57,72.57,72.57,72.57,0,0.67%
434,"May 31, 1991",73.95,73.95,73.95,73.95,0,1.90%
435,"Jun 03, 1991",74.18,74.18,74.18,74.18,0,0.31%
436,"Jun 04, 1991",73.86,73.86,73.86,73.86,0,-0.43%
437,"Jun 05, 1991",72.6,72.6,72.6,72.6,0,-1.71%
438,"Jun 06, 1991",72.19,72.19,72.19,72.19,0,-0.56%
439,"Jun 07, 1991",71.18,71.18,71.18,71.18,0,-1.40%
440,"Jun 10, 1991",70.91,70.91,70.91,70.91,0,-0.38%
441,"Jun 11, 1991",71.04,71.04,71.04,71.04,0,0.18%
442,"Jun 12, 1991",70.16,70.16,70.16,70.16,0,-1.24%
443,"Jun 13, 1991",69.91,69.91,69.91,69.91,0,-0.36%
444,"Jun 14, 1991",70.03,70.03,70.03,70.03,0,0.17%
445,"Jun 17, 1991",69.69,69.69,69.69,69.69,0,-0.49%
446,"Jun 18, 1991",69.84,69.84,69.84,69.84,0,0.22%
447,"Jun 19, 1991",69.53,69.53,69.53,69.53,0,-0.44%
448,"Jun 20, 1991",68.89,68.89,68.89,68.89,0,-0.92%
449,"Jun 21, 1991",68.92,68.92,68.92,68.92,0,0.04%
450,"Jun 24, 1991",67.45,67.45,67.45,67.45,0,-2.13%
451,"Jun 25, 1991",67.91,67.91,67.91,67.91,0,0.68%
452,"Jun 26, 1991",68.25,68.25,68.25,68.25,0,0.50%
453,"Jun 27, 1991",67.93,67.93,67.93,67.93,0,-0.47%
454,"Jun 28, 1991",67.64,67.64,67.64,67.64,0,-0.43%
455,"Jul 01, 1991",68.59,68.59,68.59,68.59,0,1.40%
456,"Jul 02, 1991",68.34,68.34,68.34,68.34,0,-0.36%
457,"Jul 03, 1991",67.64,67.64,67.64,67.64,0,-1.02%
458,"Jul 05, 1991",67.98,67.98,67.98,67.98,0,0.50%
459,"Jul 08, 1991",69.5,69.5,69.5,69.5,0,2.24%
460,"Jul 09, 1991",69.33,69.33,69.33,69.33,0,-0.24%
461,"Jul 10, 1991",69.17,69.17,69.17,69.17,0,-0.23%
462,"Jul 11, 1991",68.94,68.94,68.94,68.94,0,-0.33%
463,"Jul 12, 1991",69.6,69.6,69.6,69.6,0,0.96%
464,"Jul 15, 1991",70.16,70.16,70.16,70.16,0,0.80%
465,"Jul 16, 1991",68.96,68.96,68.96,68.96,0,-1.71%
466,"Jul 17, 1991",68.57,68.57,68.57,68.57,0,-0.57%
467,"Jul 18, 1991",69.62,69.62,69.62,69.62,0,1.53%
468,"Jul 19, 1991",70.25,70.25,70.25,70.25,0,0.90%
469,"Jul 22, 1991",70.15,70.15,70.15,70.15,0,-0.14%
470,"Jul 23, 1991",69.12,69.12,69.12,69.12,0,-1.47%
471,"Jul 24, 1991",69.1,69.1,69.1,69.1,0,-0.03%
472,"Jul 25, 1991",69.68,69.68,69.68,69.68,0,0.84%
473,"Jul 26, 1991",69.53,69.53,69.53,69.53,0,-0.22%
474,"Jul 29, 1991",70,70,70,70,0,0.68%
475,"Jul 30, 1991",70.32,70.32,70.32,70.32,0,0.46%
476,"Jul 31, 1991",70.29,70.29,70.29,70.29,0,-0.04%
477,"Aug 01, 1991",70.94,70.94,70.94,70.94,0,0.92%
478,"Aug 02, 1991",70.83,70.83,70.83,70.83,0,-0.16%
479,"Aug 05, 1991",70.36,70.36,70.36,70.36,0,-0.66%
480,"Aug 06, 1991",70.9,70.9,70.9,70.9,0,0.77%
481,"Aug 07, 1991",70.14,70.14,70.14,70.14,0,-1.07%
482,"Aug 08, 1991",69.87,69.87,69.87,69.87,0,-0.38%
483,"Aug 09, 1991",69.37,69.37,69.37,69.37,0,-0.72%
484,"Aug 12, 1991",69.51,69.51,69.51,69.51,0,0.20%
485,"Aug 13, 1991",70.01,70.01,70.01,70.01,0,0.72%
486,"Aug 14, 1991",70.4,70.4,70.4,70.4,0,0.56%
487,"Aug 15, 1991",69.92,69.92,69.92,69.92,0,-0.68%
488,"Aug 16, 1991",68.44,68.44,68.44,68.44,0,-2.12%
489,"Aug 19, 1991",66.84,66.84,66.84,66.84,0,-2.34%
490,"Aug 20, 1991",67.33,67.33,67.33,67.33,0,0.73%
491,"Aug 21, 1991",68.81,68.81,68.81,68.81,0,2.20%
492,"Aug 22, 1991",68.58,68.58,68.58,68.58,0,-0.33%
493,"Aug 23, 1991",69.06,69.06,69.06,69.06,0,0.70%
494,"Aug 26, 1991",69.16,69.16,69.16,69.16,0,0.14%
495,"Aug 27, 1991",69.43,69.43,69.43,69.43,0,0.39%
496,"Aug 28, 1991",69.36,69.36,69.36,69.36,0,-0.10%
497,"Aug 29, 1991",69.85,69.85,69.85,69.85,0,0.71%
498,"Aug 30, 1991",69.85,69.85,69.85,69.85,0,0.00%
499,"Sep 03, 1991",69.78,69.78,69.78,69.78,0,-0.10%
500,"Sep 04, 1991",69.41,69.41,69.41,69.41,0,-0.53%
501,"Sep 05, 1991",68.83,68.83,68.83,68.83,0,-0.84%
502,"Sep 06, 1991",69.13,69.13,69.13,69.13,0,0.44%
503,"Sep 09, 1991",69.62,69.62,69.62,69.62,0,0.71%
504,"Sep 10, 1991",68.51,68.51,68.51,68.51,0,-1.59%
505,"Sep 11, 1991",68.87,68.87,68.87,68.87,0,0.53%
506,"Sep 12, 1991",70.02,70.02,70.02,70.02,0,1.67%
507,"Sep 13, 1991",68.18,68.18,68.18,68.18,0,-2.63%
508,"Sep 16, 1991",67.93,67.93,67.93,67.93,0,-0.37%
509,"Sep 17, 1991",68.31,68.31,68.31,68.31,0,0.56%
510,"Sep 18, 1991",68.85,68.85,68.85,68.85,0,0.79%
511,"Sep 19, 1991",68.78,68.78,68.78,68.78,0,-0.10%
512,"Sep 20, 1991",68.67,68.67,68.67,68.67,0,-0.16%
513,"Sep 23, 1991",68.47,68.47,68.47,68.47,0,-0.29%
514,"Sep 24, 1991",69.21,69.21,69.21,69.21,0,1.08%
515,"Sep 25, 1991",69.22,69.22,69.22,69.22,0,0.01%
516,"Sep 26, 1991",69.38,69.38,69.38,69.38,0,0.23%
517,"Sep 27, 1991",68.47,68.47,68.47,68.47,0,-1.31%
518,"Sep 30, 1991",68.81,68.81,68.81,68.81,0,0.50%
519,"Oct 01, 1991",68.34,68.34,68.34,68.34,0,-0.68%
520,"Oct 02, 1991",67.7,67.7,67.7,67.7,0,-0.94%
521,"Oct 03, 1991",66.25,66.25,66.25,66.25,0,-2.14%
522,"Oct 04, 1991",65.98,65.98,65.98,65.98,0,-0.41%
523,"Oct 07, 1991",66.17,66.17,66.17,66.17,0,0.29%
524,"Oct 08, 1991",65.9,65.9,65.9,65.9,0,-0.41%
525,"Oct 09, 1991",65.52,65.52,65.52,65.52,0,-0.58%
526,"Oct 10, 1991",67.25,67.25,67.25,67.25,0,2.64%
527,"Oct 11, 1991",67.32,67.32,67.32,67.32,0,0.10%
528,"Oct 14, 1991",68.43,68.43,68.43,68.43,0,1.65%
529,"Oct 15, 1991",70.25,70.25,70.25,70.25,0,2.66%
530,"Oct 16, 1991",70.32,70.32,70.32,70.32,0,0.10%
531,"Oct 17, 1991",69.09,69.09,69.09,69.09,0,-1.75%
532,"Oct 18, 1991",69.48,69.48,69.48,69.48,0,0.56%
533,"Oct 21, 1991",69.35,69.35,69.35,69.35,0,-0.19%
534,"Oct 22, 1991",69.01,69.01,69.01,69.01,0,-0.49%
535,"Oct 23, 1991",69.16,69.16,69.16,69.16,0,0.22%
536,"Oct 24, 1991",68.66,68.66,68.66,68.66,0,-0.72%
537,"Oct 25, 1991",68.33,68.33,68.33,68.33,0,-0.48%
538,"Oct 28, 1991",68.45,68.45,68.45,68.45,0,0.18%
539,"Oct 29, 1991",69.07,69.07,69.07,69.07,0,0.91%
540,"Oct 30, 1991",69.58,69.58,69.58,69.58,0,0.74%
541,"Oct 31, 1991",68.72,68.72,68.72,68.72,0,-1.24%
542,"Nov 01, 1991",68.53,68.53,68.53,68.53,0,-0.28%
543,"Nov 04, 1991",67.69,67.69,67.69,67.69,0,-1.23%
544,"Nov 05, 1991",67.34,67.34,67.34,67.34,0,-0.52%
545,"Nov 06, 1991",67.49,67.49,67.49,67.49,0,0.22%
546,"Nov 07, 1991",68.74,68.74,68.74,68.74,0,1.85%
547,"Nov 08, 1991",69.15,69.15,69.15,69.15,0,0.60%
548,"Nov 11, 1991",69.24,69.24,69.24,69.24,0,0.13%
549,"Nov 12, 1991",69.67,69.67,69.67,69.67,0,0.62%
550,"Nov 13, 1991",69.79,69.79,69.79,69.79,0,0.17%
551,"Nov 14, 1991",70.04,70.04,70.04,70.04,0,0.36%
552,"Nov 15, 1991",66.78,66.78,66.78,66.78,0,-4.65%
553,"Nov 18, 1991",67.42,67.42,67.42,67.42,0,0.96%
554,"Nov 19, 1991",66.91,66.91,66.91,66.91,0,-0.76%
555,"Nov 20, 1991",66.42,66.42,66.42,66.42,0,-0.73%
556,"Nov 21, 1991",66.59,66.59,66.59,66.59,0,0.26%
557,"Nov 22, 1991",66.14,66.14,66.14,66.14,0,-0.68%
558,"Nov 25, 1991",66.18,66.18,66.18,66.18,0,0.06%
559,"Nov 26, 1991",67.35,67.35,67.35,67.35,0,1.77%
560,"Nov 27, 1991",66.22,66.22,66.22,66.22,0,-1.68%
561,"Nov 29, 1991",65.49,65.49,65.49,65.49,0,-1.10%
562,"Dec 02, 1991",66.02,66.02,66.02,66.02,0,0.81%
563,"Dec 03, 1991",65.59,65.59,65.59,65.59,0,-0.65%
564,"Dec 04, 1991",64.96,64.96,64.96,64.96,0,-0.96%
565,"Dec 05, 1991",64.97,64.97,64.97,64.97,0,0.02%
566,"Dec 06, 1991",64.57,64.57,64.57,64.57,0,-0.62%
567,"Dec 09, 1991",63.46,63.46,63.46,63.46,0,-1.72%
568,"Dec 10, 1991",64.19,64.19,64.19,64.19,0,1.15%
569,"Dec 11, 1991",64.59,64.59,64.59,64.59,0,0.62%
570,"Dec 12, 1991",64.93,64.93,64.93,64.93,0,0.53%
571,"Dec 13, 1991",65.22,65.22,65.22,65.22,0,0.45%
572,"Dec 16, 1991",64.83,64.83,64.83,64.83,0,-0.60%
573,"Dec 17, 1991",63.96,63.96,63.96,63.96,0,-1.34%
574,"Dec 18, 1991",64.02,64.02,64.02,64.02,0,0.09%
575,"Dec 19, 1991",62.89,62.89,62.89,62.89,0,-1.77%
576,"Dec 20, 1991",63.41,63.41,63.41,63.41,0,0.83%
577,"Dec 23, 1991",65.56,65.56,65.56,65.56,0,3.39%
578,"Dec 24, 1991",66.19,66.19,66.19,66.19,0,0.96%
579,"Dec 26, 1991",67.64,67.64,67.64,67.64,0,2.19%
580,"Dec 27, 1991",67.93,67.93,67.93,67.93,0,0.43%
581,"Dec 30, 1991",69.76,69.76,69.76,69.76,0,2.69%
582,"Dec 31, 1991",69.4,69.4,69.4,69.4,0,-0.52%
583,"Jan 02, 1992",70.29,70.29,70.29,70.29,0,1.28%
584,"Jan 03, 1992",70.59,70.59,70.59,70.59,0,0.43%
585,"Jan 06, 1992",71.07,71.07,71.07,71.07,0,0.68%
586,"Jan 07, 1992",72.53,72.53,72.53,72.53,0,2.05%
587,"Jan 08, 1992",72.63,72.63,72.63,72.63,0,0.14%
588,"Jan 09, 1992",73.02,73.02,73.02,73.02,0,0.54%
589,"Jan 10, 1992",72.34,72.34,72.34,72.34,0,-0.93%
590,"Jan 13, 1992",72.41,72.41,72.41,72.41,0,0.10%
591,"Jan 14, 1992",74.19,74.19,74.19,74.19,0,2.46%
592,"Jan 15, 1992",76.24,76.24,76.24,76.24,0,2.76%
593,"Jan 16, 1992",76.42,76.42,76.42,76.42,0,0.24%
594,"Jan 17, 1992",76.71,76.71,76.71,76.71,0,0.38%
595,"Jan 20, 1992",75.78,75.78,75.78,75.78,0,-1.21%
596,"Jan 21, 1992",73.79,73.79,73.79,73.79,0,-2.63%
597,"Jan 22, 1992",76.22,76.22,76.22,76.22,0,3.29%
598,"Jan 23, 1992",75.4,75.4,75.4,75.4,0,-1.08%
599,"Jan 24, 1992",75.13,75.13,75.13,75.13,0,-0.36%
600,"Jan 27, 1992",75.3,75.3,75.3,75.3,0,0.23%
601,"Jan 28, 1992",75.14,75.14,75.14,75.14,0,-0.21%
602,"Jan 29, 1992",73.98,73.98,73.98,73.98,0,-1.54%
603,"Jan 30, 1992",74.2,74.2,74.2,74.2,0,0.30%
604,"Jan 31, 1992",73.38,73.38,73.38,73.38,0,-1.11%
605,"Feb 03, 1992",74.02,74.02,74.02,74.02,0,0.87%
606,"Feb 04, 1992",75.29,75.29,75.29,75.29,0,1.72%
607,"Feb 05, 1992",75.47,75.47,75.47,75.47,0,0.24%
608,"Feb 06, 1992",74.79,74.79,74.79,74.79,0,-0.90%
609,"Feb 07, 1992",75.02,75.02,75.02,75.02,0,0.31%
610,"Feb 10, 1992",75.93,75.93,75.93,75.93,0,1.21%
611,"Feb 11, 1992",75.87,75.87,75.87,75.87,0,-0.08%
612,"Feb 12, 1992",77.97,77.97,77.97,77.97,0,2.77%
613,"Feb 13, 1992",77.39,77.39,77.39,77.39,0,-0.74%
614,"Feb 14, 1992",76.72,76.72,76.72,76.72,0,-0.87%
615,"Feb 18, 1992",76.12,76.12,76.12,76.12,0,-0.78%
616,"Feb 19, 1992",76.97,76.97,76.97,76.97,0,1.12%
617,"Feb 20, 1992",78.68,78.68,78.68,78.68,0,2.22%
618,"Feb 21, 1992",78.52,78.52,78.52,78.52,0,-0.20%
619,"Feb 24, 1992",77.97,77.97,77.97,77.97,0,-0.70%
620,"Feb 25, 1992",77.09,77.09,77.09,77.09,0,-1.13%
621,"Feb 26, 1992",77.94,77.94,77.94,77.94,0,1.10%
622,"Feb 27, 1992",77.76,77.76,77.76,77.76,0,-0.23%
623,"Feb 28, 1992",76.69,76.69,76.69,76.69,0,-1.38%
624,"Mar 02, 1992",77.02,77.02,77.02,77.02,0,0.43%
625,"Mar 03, 1992",77.21,77.21,77.21,77.21,0,0.25%
626,"Mar 04, 1992",76.49,76.49,76.49,76.49,0,-0.93%
627,"Mar 05, 1992",75.51,75.51,75.51,75.51,0,-1.28%
628,"Mar 06, 1992",74.97,74.97,74.97,74.97,0,-0.72%
629,"Mar 09, 1992",75.3,75.3,75.3,75.3,0,0.44%
630,"Mar 10, 1992",76.31,76.31,76.31,76.31,0,1.34%
631,"Mar 11, 1992",75.37,75.37,75.37,75.37,0,-1.23%
632,"Mar 12, 1992",76.04,76.04,76.04,76.04,0,0.89%
633,"Mar 13, 1992",76.57,76.57,76.57,76.57,0,0.70%
634,"Mar 16, 1992",76.46,76.46,76.46,76.46,0,-0.14%
635,"Mar 17, 1992",76.68,76.68,76.68,76.68,0,0.29%
636,"Mar 18, 1992",76.88,76.88,76.88,76.88,0,0.26%
637,"Mar 19, 1992",76.33,76.33,76.33,76.33,0,-0.72%
638,"Mar 20, 1992",76.55,76.55,76.55,76.55,0,0.29%
639,"Mar 23, 1992",76.13,76.13,76.13,76.13,0,-0.55%
640,"Mar 24, 1992",76,76,76,76,0,-0.17%
641,"Mar 25, 1992",75.59,75.59,75.59,75.59,0,-0.54%
642,"Mar 26, 1992",74.72,74.72,74.72,74.72,0,-1.15%
643,"Mar 27, 1992",72.97,72.97,72.97,72.97,0,-2.34%
644,"Mar 30, 1992",72.57,72.57,72.57,72.57,0,-0.55%
645,"Mar 31, 1992",72.86,72.86,72.86,72.86,0,0.40%
646,"Apr 01, 1992",72.71,72.71,72.71,72.71,0,-0.21%
647,"Apr 02, 1992",72.08,72.08,72.08,72.08,0,-0.87%
648,"Apr 03, 1992",71.74,71.74,71.74,71.74,0,-0.47%
649,"Apr 06, 1992",72.92,72.92,72.92,72.92,0,1.64%
650,"Apr 07, 1992",71.34,71.34,71.34,71.34,0,-2.17%
651,"Apr 08, 1992",71.81,71.81,71.81,71.81,0,0.66%
652,"Apr 09, 1992",72.33,72.33,72.33,72.33,0,0.72%
653,"Apr 10, 1992",71.1,71.1,71.1,71.1,0,-1.70%
654,"Apr 13, 1992",71.64,71.64,71.64,71.64,0,0.76%
655,"Apr 14, 1992",73.51,73.51,73.51,73.51,0,2.61%
656,"Apr 15, 1992",74.7,74.7,74.7,74.7,0,1.62%
657,"Apr 16, 1992",74.68,74.68,74.68,74.68,0,-0.03%
658,"Apr 20, 1992",73.73,73.73,73.73,73.73,0,-1.27%
659,"Apr 21, 1992",73.3,73.3,73.3,73.3,0,-0.58%
660,"Apr 22, 1992",73.65,73.65,73.65,73.65,0,0.48%
661,"Apr 23, 1992",73.36,73.36,73.36,73.36,0,-0.39%
662,"Apr 24, 1992",72.33,72.33,72.33,72.33,0,-1.40%
663,"Apr 27, 1992",71.45,71.45,71.45,71.45,0,-1.22%
664,"Apr 28, 1992",70.73,70.73,70.73,70.73,0,-1.01%
665,"Apr 29, 1992",72.1,72.1,72.1,72.1,0,1.94%
666,"Apr 30, 1992",73.75,73.75,73.75,73.75,0,2.29%
667,"May 01, 1992",73.59,73.59,73.59,73.59,0,-0.22%
668,"May 04, 1992",74.17,74.17,74.17,74.17,0,0.79%
669,"May 05, 1992",75.14,75.14,75.14,75.14,0,1.31%
670,"May 06, 1992",75.18,75.18,75.18,75.18,0,0.05%
671,"May 07, 1992",74.95,74.95,74.95,74.95,0,-0.31%
672,"May 08, 1992",74.64,74.64,74.64,74.64,0,-0.41%
673,"May 11, 1992",74.67,74.67,74.67,74.67,0,0.04%
674,"May 12, 1992",74.53,74.53,74.53,74.53,0,-0.19%
675,"May 13, 1992",73.9,73.9,73.9,73.9,0,-0.85%
676,"May 14, 1992",72.73,72.73,72.73,72.73,0,-1.58%
677,"May 15, 1992",72.32,72.32,72.32,72.32,0,-0.56%
678,"May 18, 1992",71.58,71.58,71.58,71.58,0,-1.02%
679,"May 19, 1992",72.21,72.21,72.21,72.21,0,0.88%
680,"May 20, 1992",72.12,72.12,72.12,72.12,0,-0.12%
681,"May 21, 1992",71.88,71.88,71.88,71.88,0,-0.33%
682,"May 22, 1992",72.49,72.49,72.49,72.49,0,0.85%
683,"May 26, 1992",71.67,71.67,71.67,71.67,0,-1.13%
684,"May 27, 1992",72.19,72.19,72.19,72.19,0,0.73%
685,"May 28, 1992",72.76,72.76,72.76,72.76,0,0.79%
686,"May 29, 1992",72.52,72.52,72.52,72.52,0,-0.33%
687,"Jun 01, 1992",72.36,72.36,72.36,72.36,0,-0.22%
688,"Jun 02, 1992",72.49,72.49,72.49,72.49,0,0.18%
689,"Jun 03, 1992",72.04,72.04,72.04,72.04,0,-0.62%
690,"Jun 04, 1992",71.38,71.38,71.38,71.38,0,-0.92%
691,"Jun 05, 1992",71.98,71.98,71.98,71.98,0,0.84%
692,"Jun 08, 1992",72.13,72.13,72.13,72.13,0,0.21%
693,"Jun 09, 1992",71.65,71.65,71.65,71.65,0,-0.67%
694,"Jun 10, 1992",70.57,70.57,70.57,70.57,0,-1.51%
695,"Jun 11, 1992",71.44,71.44,71.44,71.44,0,1.23%
696,"Jun 12, 1992",71.52,71.52,71.52,71.52,0,0.11%
697,"Jun 15, 1992",71.43,71.43,71.43,71.43,0,-0.13%
698,"Jun 16, 1992",70.12,70.12,70.12,70.12,0,-1.83%
699,"Jun 17, 1992",68.62,68.62,68.62,68.62,0,-2.14%
700,"Jun 18, 1992",68.84,68.84,68.84,68.84,0,0.32%
701,"Jun 19, 1992",69.52,69.52,69.52,69.52,0,0.99%
702,"Jun 22, 1992",69.65,69.65,69.65,69.65,0,0.19%
703,"Jun 23, 1992",70.08,70.08,70.08,70.08,0,0.62%
704,"Jun 24, 1992",70.48,70.48,70.48,70.48,0,0.57%
705,"Jun 25, 1992",69.95,69.95,69.95,69.95,0,-0.75%
706,"Jun 26, 1992",70.04,70.04,70.04,70.04,0,0.13%
707,"Jun 29, 1992",71.82,71.82,71.82,71.82,0,2.54%
708,"Jun 30, 1992",71.26,71.26,71.26,71.26,0,-0.78%
709,"Jul 01, 1992",72.32,72.32,72.32,72.32,0,1.49%
710,"Jul 02, 1992",70.66,70.66,70.66,70.66,0,-2.30%
711,"Jul 06, 1992",71.09,71.09,71.09,71.09,0,0.61%
712,"Jul 07, 1992",69.64,69.64,69.64,69.64,0,-2.04%
713,"Jul 08, 1992",70.58,70.58,70.58,70.58,0,1.35%
714,"Jul 09, 1992",71.39,71.39,71.39,71.39,0,1.15%
715,"Jul 10, 1992",71.49,71.49,71.49,71.49,0,0.14%
716,"Jul 13, 1992",71.93,71.93,71.93,71.93,0,0.62%
717,"Jul 14, 1992",72.56,72.56,72.56,72.56,0,0.88%
718,"Jul 15, 1992",73.53,73.53,73.53,73.53,0,1.34%
719,"Jul 16, 1992",73.89,73.89,73.89,73.89,0,0.49%
720,"Jul 17, 1992",71.88,71.88,71.88,71.88,0,-2.72%
721,"Jul 20, 1992",70.85,70.85,70.85,70.85,0,-1.43%
722,"Jul 21, 1992",71.22,71.22,71.22,71.22,0,0.52%
723,"Jul 22, 1992",70.58,70.58,70.58,70.58,0,-0.90%
724,"Jul 23, 1992",71.28,71.28,71.28,71.28,0,0.99%
725,"Jul 24, 1992",71.48,71.48,71.48,71.48,0,0.28%
726,"Jul 27, 1992",70.94,70.94,70.94,70.94,0,-0.76%
727,"Jul 28, 1992",72,72,72,72,0,1.49%
728,"Jul 29, 1992",72.54,72.54,72.54,72.54,0,0.75%
729,"Jul 30, 1992",72.98,72.98,72.98,72.98,0,0.61%
730,"Jul 31, 1992",72.94,72.94,72.94,72.94,0,-0.05%
731,"Aug 03, 1992",73.17,73.17,73.17,73.17,0,0.32%
732,"Aug 04, 1992",72.94,72.94,72.94,72.94,0,-0.31%
733,"Aug 05, 1992",71.66,71.66,71.66,71.66,0,-1.75%
734,"Aug 06, 1992",70.47,70.47,70.47,70.47,0,-1.66%
735,"Aug 07, 1992",68.27,68.27,68.27,68.27,0,-3.12%
736,"Aug 10, 1992",69.04,69.04,69.04,69.04,0,1.13%
737,"Aug 11, 1992",68.85,68.85,68.85,68.85,0,-0.28%
738,"Aug 12, 1992",68.76,68.76,68.76,68.76,0,-0.13%
739,"Aug 13, 1992",68.81,68.81,68.81,68.81,0,0.07%
740,"Aug 14, 1992",69.01,69.01,69.01,69.01,0,0.29%
741,"Aug 17, 1992",68.82,68.82,68.82,68.82,0,-0.28%
742,"Aug 18, 1992",68.03,68.03,68.03,68.03,0,-1.15%
743,"Aug 19, 1992",66.96,66.96,66.96,66.96,0,-1.57%
744,"Aug 20, 1992",66.81,66.81,66.81,66.81,0,-0.22%
745,"Aug 21, 1992",66.69,66.69,66.69,66.69,0,-0.18%
746,"Aug 24, 1992",65.78,65.78,65.78,65.78,0,-1.36%
747,"Aug 25, 1992",66.7,66.7,66.7,66.7,0,1.40%
748,"Aug 26, 1992",67.11,67.11,67.11,67.11,0,0.61%
749,"Aug 27, 1992",67.57,67.57,67.57,67.57,0,0.69%
750,"Aug 28, 1992",67.5,67.5,67.5,67.5,0,-0.10%
751,"Aug 31, 1992",67.71,67.71,67.71,67.71,0,0.31%
752,"Sep 01, 1992",68.49,68.49,68.49,68.49,0,1.15%
753,"Sep 02, 1992",69.62,69.62,69.62,69.62,0,1.65%
754,"Sep 03, 1992",69.37,69.37,69.37,69.37,0,-0.36%
755,"Sep 04, 1992",68.67,68.67,68.67,68.67,0,-1.01%
756,"Sep 08, 1992",68.71,68.71,68.71,68.71,0,0.06%
757,"Sep 09, 1992",69.91,69.91,69.91,69.91,0,1.75%
758,"Sep 10, 1992",70.91,70.91,70.91,70.91,0,1.43%
759,"Sep 11, 1992",70.94,70.94,70.94,70.94,0,0.04%
760,"Sep 14, 1992",72.36,72.36,72.36,72.36,0,2.00%
761,"Sep 15, 1992",70.47,70.47,70.47,70.47,0,-2.61%
762,"Sep 16, 1992",69.35,69.35,69.35,69.35,0,-1.59%
763,"Sep 17, 1992",69.96,69.96,69.96,69.96,0,0.88%
764,"Sep 18, 1992",70.36,70.36,70.36,70.36,0,0.57%
765,"Sep 21, 1992",70.42,70.42,70.42,70.42,0,0.09%
766,"Sep 22, 1992",69.42,69.42,69.42,69.42,0,-1.42%
767,"Sep 23, 1992",70.01,70.01,70.01,70.01,0,0.85%
